,trail_id,description,length_elev_type,tags,coords
219,/trail/canada/nova-scotia/lun-indian-path-east-lahave-riverport-and-bay-port,"lun, Indian Path, East Lahave, Riverport and Bay Port is a 28.2 mile loop trail located near Centre, Nova Scotia, Canada that offers scenic views and is rated as moderate. The trail is primarily used for road biking and scenic driving.","['28.2 mi', '1,295 ft', 'Loop']","['Road biking', 'Scenic driving', 'Beach', 'Paved', 'Views']","{'latitude': '44.37785', 'longitude': '-64.34254'}"
220,/trail/canada/nova-scotia/harvest-moon-trailway-greenwich-segment,"Harvest Moon Trailway: Greenwich Segment is a 2.9 mile moderately trafficked point-to-point trail located near Greenwich, Nova Scotia, Canada and is good for all skill levels. The trail is primarily used for walking, running, and road biking.","['2.9 mi', '170 ft', 'Point to point']","['Road biking', 'Walking', 'Running']","{'latitude': '45.09305', 'longitude': '-64.36597'}"
221,/trail/canada/nova-scotia/rissers-beach,"Rissers Beach Loop is a 1 mile moderately trafficked loop trail located near Crescent Beach, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for walking and bird watching.","['1.0 mi', '49 ft', 'Loop']","['Kid friendly', 'Walking', 'Bird watching', 'Beach', 'Views', 'Wildlife']","{'latitude': '44.23254', 'longitude': '-64.42932'}"
222,/trail/canada/nova-scotia/egypt-falls,This trail is on private property. Please head somewhere else unless you've been invited by the owners.,"['0.6 mi', '311 ft', 'Out & back']","['Hiking', 'Private property']","{'latitude': '46.19611', 'longitude': '-61.12382'}"
223,/trail/canada/nova-scotia/peggy-s-cove-northside-trail,"Peggy's Cove Northside Trail is a 1.1 mile heavily trafficked out and back trail located near Peggys Cove, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking and running and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['1.1 mi', '52 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Running', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.49401', 'longitude': '-63.91379'}"
224,/trail/canada/nova-scotia/ash-lake-fox-lake-charlies-lake-and-hobsons-lake,"Ash Lake, Fox Lake, Charlies Lake and Hobsons Lake is a 7 mile moderately trafficked loop trail located near Halifax, Nova Scotia, Canada that features a river and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['7.0 mi', '738 ft', 'Loop']","['Dogs on leash', 'Cross-country skiing', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Beach', 'Forest', 'Lake', 'Partially paved', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.69169', 'longitude': '-63.6935'}"
225,/trail/canada/nova-scotia/fire-tower,"Fire Tower is a 9.1 mile lightly trafficked out and back trail located near Maitland Bridge, Nova Scotia, Canada that features a lake and is rated as difficult. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['9.1 mi', '1,066 ft', 'Out & back']","['Dogs on leash', 'Backpacking', 'Camping', 'Hiking', 'Mountain biking', 'Nature trips', 'Bird watching', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.3176', 'longitude': '-65.21407'}"
226,/trail/canada/nova-scotia/roche-st-pierre-trail,"Roche St. Pierre Trail is a 0.7 mile lightly trafficked out and back trail located near Comeaus Hill, Nova Scotia, Canada that features a river and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['0.7 mi', '49 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Stroller friendly', 'Cross-country skiing', 'Nature trips', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Beach', 'Forest', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '43.68701', 'longitude': '-66.01813'}"
227,/trail/canada/nova-scotia/pine-grove-trail,"Pine Grove Trail is a 1.3 mile lightly trafficked loop trail located near Milton, Nova Scotia, Canada that features a river and is good for all skill levels. The trail is primarily used for hiking and running.","['1.3 mi', '68 ft', 'Loop']","['Kid friendly', 'Hiking', 'Running', 'Beach', 'River']","{'latitude': '44.04919', 'longitude': '-64.73349'}"
228,/trail/canada/nova-scotia/howe-lake-sugar-camp-lake-and-farquhar-lake,"Howe Lake, Sugar Camp Lake, and Farquhar Lake is a 9.3 mile lightly trafficked out and back trail located near Musquodoboit Harbour, Nova Scotia, Canada that features a river and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['9.3 mi', '1,154 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.83693', 'longitude': '-63.20022'}"
229,/trail/canada/nova-scotia/west-pennant-trail,"West Pennant Trail is a 1.2 mile out and back trail located near West Pennant, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, and nature trips.","['1.2 mi', '52 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Lake', 'River', 'Views', 'Wildlife']","{'latitude': '44.47603', 'longitude': '-63.62828'}"
230,/trail/canada/nova-scotia/bailey-brook-falls,"Bailey Brook Falls is a 0.7 mile lightly trafficked out and back trail located near Ashdale, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking.","['0.7 mi', '42 ft', 'Out & back']","['Hiking', 'Forest', 'River', 'Waterfall']","{'latitude': '45.01068', 'longitude': '-63.90914'}"
231,/trail/canada/nova-scotia/breakers-district-park,"Breakers District Park is a 0.3 mile moderately trafficked out and back trail located near Portuguese Cove, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for walking and nature trips and is best used from May until October.","['0.3 mi', '59 ft', 'Out & back']","['Kid friendly', 'Nature trips', 'Walking', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.53796', 'longitude': '-63.54604'}"
232,/trail/canada/nova-scotia/old-halifax-rehab-centre-loop,"Old Halifax Rehab Centre Loop is a 1.1 mile lightly trafficked loop trail located near Cole Harbour, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for walking, running, and nature trips.","['1.1 mi', '134 ft', 'Loop']","['Kid friendly', 'Nature trips', 'Walking', 'Running', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.664', 'longitude': '-63.46781'}"
233,/trail/canada/nova-scotia/cranberry-lake-trail--2,"Cranberry Lake Trail is a 1.5 mile lightly trafficked out and back trail located near Cole Harbour, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for walking, running, and bird watching.","['1.5 mi', '173 ft', 'Out & back']","['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Walking', 'Bird watching', 'Running', 'Lake', 'Paved', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.69103', 'longitude': '-63.50038'}"
234,/trail/canada/nova-scotia/rum-runners-bridgewater-centennial-bull-run-trestle-trail,"Rum Runners, Bridgewater Centennial, Bull Run, Trestle Trail is a 106.2 mile moderately trafficked point-to-point trail located near Halifax, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking, nature trips, and mountain biking.","['106.2 mi', '6,788 ft', 'Point to point']","['Hiking', 'Mountain biking', 'Nature trips', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.65889', 'longitude': '-63.62908'}"
235,/trail/canada/nova-scotia/peggy-s-cove-long-lake-trail,"Peggy's Cove Long Lake Trail is a 4.3 mile moderately trafficked out and back trail located near West Dover, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['4.3 mi', '275 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.4961', 'longitude': '-63.88133'}"
236,/trail/canada/nova-scotia/dot-buchanan-park-trail,"Dot Buchanan Park Trail is a 0.6 mile loop trail located near Enfield, Nova Scotia, Canada that features a great forest setting. The trail is good for all skill levels and is primarily used for walking and nature trips.","['0.6 mi', '26 ft', 'Loop']","['Kid friendly', 'Nature trips', 'Walking', 'Forest']","{'latitude': '44.95399', 'longitude': '-63.54227'}"
237,/trail/canada/nova-scotia/russia-brook-falls,"Russia Brook Falls is a 1.2 mile lightly trafficked out and back trail located near Harbourville, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking and bird watching and is best used from March until November. Dogs are also able to use this trail.","['1.2 mi', '167 ft', 'Out & back']","['Hiking', 'Bird watching', 'Dog friendly', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '45.15136', 'longitude': '-64.79975'}"
238,/trail/canada/nova-scotia/lake-pisiquid-loop,"Lake Pisiquid Loop is a 1.8 mile loop trail located near Falmouth, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and mountain biking. Dogs are also able to use this trail but must be kept on leash.","['1.8 mi', '62 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Mountain biking', 'Nature trips', 'Paddle sports', 'Running', 'Lake', 'Partially paved', 'River', 'Waterfall', 'Wildflowers', 'Wildlife']","{'latitude': '44.99377', 'longitude': '-64.14719'}"
239,/trail/canada/nova-scotia/refugee-cove-to-keyhole-brook,"Refugee Cove to Keyhole Brook is a 27.4 mile out and back trail located near West Advocate, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, camping, nature trips, and backpacking.","['27.4 mi', '6,774 ft', 'Out & back']","['Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Beach', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '45.35074', 'longitude': '-64.82534'}"
240,/trail/canada/nova-scotia/big-allan-via-widow-joe-and-west-wing,"Big Allan via Widow Joe and West Wing is a 2.7 mile moderately trafficked out and back trail located near Keppoch Mountain, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['2.7 mi', '370 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Cross-country skiing', 'Hiking', 'Mountain biking', 'Snowshoeing', 'Walking', 'Running', 'Forest', 'Wildflowers', 'Wildlife']","{'latitude': '45.54668', 'longitude': '-62.1144'}"
241,/trail/canada/nova-scotia/old-coach-road-trail--3,"Old Coach Road Trail is a 15.9 mile moderately trafficked out and back trail located near Hatchet Lake, Nova Scotia, Canada that features a lake and is rated as difficult. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['15.9 mi', '1,361 ft', 'Out & back']","['Dogs on leash', 'Cross-country skiing', 'Hiking', 'Mountain biking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.59463', 'longitude': '-63.6983'}"
242,/trail/canada/nova-scotia/grafton-woods,"Grafton Woods Loop is a 1.1 mile lightly trafficked loop trail located near Kejimkujik National Park Of Canada, Nova Scotia, Canada that features a great forest setting. The trail is good for all skill levels and primarily used for hiking, walking, and nature trips.","['1.1 mi', '239 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Forest']","{'latitude': '44.38364', 'longitude': '-65.20341'}"
243,/trail/canada/nova-scotia/bridgewater-to-maders-cove-via-adventure-trail,"Bridgewater to Mader's Cove via Adventure Trail is a 12.2 mile moderately trafficked point-to-point trail located near Bridgewater, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['12.2 mi', '958 ft', 'Point to point']","['Dogs on leash', 'Cross-country skiing', 'Hiking', 'Horseback riding', 'Mountain biking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Lake', 'Views']","{'latitude': '44.38482', 'longitude': '-64.48513'}"
244,/trail/canada/nova-scotia/bayers-lake-mystery-wall-trail,"Bayers Lake Mystery Wall Trail is a 0.5 mile moderately trafficked out and back trail located near Halifax, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for walking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['0.5 mi', '91 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Nature trips', 'Snowshoeing', 'Walking', 'Running', 'Partially paved', 'Views', 'Wildflowers', 'Wildlife', 'City walk']","{'latitude': '44.64213', 'longitude': '-63.66093'}"
245,/trail/canada/nova-scotia/bootlake-trail,"Bootlake Trail is a 0.8 mile lightly trafficked loop trail located near South Milford, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for walking.","['0.8 mi', '134 ft', 'Loop']","['Walking', 'Forest', 'Lake', 'Views', 'Off trail']","{'latitude': '44.5742', 'longitude': '-65.39565'}"
